MSW3_ID,Genus,Species,MSWFamilyLatin
1913,Phyllotis,xanthopygus,Cricetidae
1914,Phyllotis,osilae,Cricetidae
1915,Phyllotis,osgoodi,Cricetidae
1916,Phyllotis,magister,Cricetidae
1917,Phyllotis,limatus,Cricetidae
1918,Phyllotis,definitus,Cricetidae
1919,Phyllotis,wolffsohni,Cricetidae
1920,Phyllotis,caprinus,Cricetidae
1921,Phyllotis,bonariensis,Cricetidae
1922,Phyllotis,andium,Cricetidae
1923,Phyllotis,amicus,Cricetidae
1924,Phyllotis,haggardi,Cricetidae
1925,Podoxymys,roraimae,Cricetidae
1926,Pseudoryzomys,simplex,Cricetidae
1927,Punomys,lemminus,Cricetidae
1928,Punomys,kofordi,Cricetidae
1929,Reithrodon,auritus,Cricetidae
1930,Reithrodon,typicus,Cricetidae
1931,Rhagomys,longilingua,Cricetidae
1932,Rhagomys,rufescens,Cricetidae
1933,Rheomys,raptor,Cricetidae
1934,Rheomys,thomasi,Cricetidae
1935,Rheomys,mexicanus,Cricetidae
1936,Rheomys,underwoodi,Cricetidae
1937,Rhipidomys,caucensis,Cricetidae
1938,Rhipidomys,leucodactylus,Cricetidae
1939,Rhipidomys,ochrogaster,Cricetidae
1940,Rhipidomys,modicus,Cricetidae
1941,Rhipidomys,mastacalis,Cricetidae
1942,Rhipidomys,macrurus,Cricetidae
1943,Rhipidomys,macconnelli,Cricetidae
1944,Rhipidomys,latimanus,Cricetidae
1945,Rhipidomys,gardneri,Cricetidae
1946,Rhipidomys,fulviventer,Cricetidae
1947,Rhipidomys,venustus,Cricetidae
1948,Rhipidomys,couesi,Cricetidae
1949,Rhipidomys,venezuelae,Cricetidae
1950,Rhipidomys,austrinus,Cricetidae
1951,Rhipidomys,emiliae,Cricetidae
1952,Rhipidomys,nitela,Cricetidae
1953,Rhipidomys,wetzeli,Cricetidae
1954,Salinomys,delicatus,Cricetidae
1955,Scapteromys,aquaticus,Cricetidae
1956,Scapteromys,tumidus,Cricetidae
1957,Scolomys,melanops,Cricetidae
1958,Scolomys,ucayalensis,Cricetidae
1959,Sigmodon,mascotensis,Cricetidae
1960,Sigmodon,alleni,Cricetidae
1961,Sigmodon,arizonae,Cricetidae
1962,Sigmodon,fulviventer,Cricetidae
1963,Sigmodon,hirsutus,Cricetidae
1964,Sigmodon,hispidus,Cricetidae
1965,Sigmodon,leucotis,Cricetidae
1966,Sigmodon,peruanus,Cricetidae
1967,Sigmodon,planifrons,Cricetidae
1968,Sigmodon,toltecus,Cricetidae
1969,Sigmodon,zanjonensis,Cricetidae
1970,Sigmodon,ochrognathus,Cricetidae
1971,Sigmodon,inopinatus,Cricetidae
1972,Sigmodon,alstoni,Cricetidae
1973,Sigmodontomys,alfari,Cricetidae
1974,Sigmodontomys,aphrastus,Cricetidae
1975,Tapecomys,primus,Cricetidae
1976,Thalpomys,lasiotis,Cricetidae
1977,Thalpomys,cerradensis,Cricetidae
1978,Thaptomys,nigrita,Cricetidae
1979,Thomasomys,ucucha,Cricetidae
1980,Thomasomys,ischyrus,Cricetidae
1981,Thomasomys,vulcani,Cricetidae
1982,Thomasomys,vestitus,Cricetidae
1983,Thomasomys,hudsoni,Cricetidae
1984,Thomasomys,pyrrhonotus,Cricetidae
1985,Thomasomys,praetor,Cricetidae
1986,Thomasomys,popayanus,Cricetidae
1987,Thomasomys,paramorum,Cricetidae
1988,Thomasomys,oreas,Cricetidae
1989,Thomasomys,onkiro,Cricetidae
1990,Thomasomys,notatus,Cricetidae
1991,Thomasomys,niveipes,Cricetidae
1992,Thomasomys,monochromos,Cricetidae
1993,Thomasomys,macrotis,Cricetidae
1994,Thomasomys,laniger,Cricetidae
1995,Thomasomys,taczanowskii,Cricetidae
1996,Thomasomys,rhoadsi,Cricetidae
1997,Thomasomys,ladewi,Cricetidae
1998,Thomasomys,kalinowskii,Cricetidae
1999,Thomasomys,gracilis,Cricetidae
2000,Thomasomys,erro,Cricetidae
2001,Thomasomys,eleusis,Cricetidae
2002,Thomasomys,daphne,Cricetidae
2003,Thomasomys,cinnameus,Cricetidae
2004,Thomasomys,cinereus,Cricetidae
2005,Thomasomys,cinereiventer,Cricetidae
2006,Thomasomys,caudivarius,Cricetidae
2007,Thomasomys,bombycinus,Cricetidae
2008,Thomasomys,baeops,Cricetidae
2009,Thomasomys,aureus,Cricetidae
2010,Thomasomys,apeco,Cricetidae
2011,Thomasomys,incanus,Cricetidae
2012,Thomasomys,hylophilus,Cricetidae
2013,Thomasomys,rosalinda,Cricetidae
2014,Thomasomys,silvestris,Cricetidae
2015,Wiedomys,pyrrhorhinos,Cricetidae
2016,Wilfredomys,oenax,Cricetidae
2017,Zygodontomys,brunneus,Cricetidae
2018,Zygodontomys,brevicauda,Cricetidae
2019,Allocricetulus,curtatus,Cricetidae
2020,Allocricetulus,eversmanni,Cricetidae
2021,Cansumys,canus,Cricetidae
2022,Cricetulus,alticola,Cricetidae
2023,Cricetulus,barabensis,Cricetidae
2024,Cricetulus,kamensis,Cricetidae
2025,Cricetulus,longicaudatus,Cricetidae
2026,Cricetulus,migratorius,Cricetidae
2027,Cricetulus,sokolovi,Cricetidae
2028,Cricetus,cricetus,Cricetidae
2029,Mesocricetus,auratus,Cricetidae
2030,Mesocricetus,raddei,Cricetidae
2031,Mesocricetus,newtoni,Cricetidae
2032,Mesocricetus,brandti,Cricetidae
2033,Phodopus,campbelli,Cricetidae
2034,Phodopus,roborovskii,Cricetidae
2035,Phodopus,sungorus,Cricetidae
2036,Tscherskia,triton,Cricetidae
2037,Nyctomys,sumichrasti,Cricetidae
2038,Otonyctomys,hatti,Cricetidae
2039,Ototylomys,phyllotis,Cricetidae
2040,Tylomys,bullaris,Cricetidae
2041,Tylomys,fulviventer,Cricetidae
2042,Tylomys,mirae,Cricetidae
2043,Tylomys,nudicaudus,Cricetidae
2044,Tylomys,panamensis,Cricetidae
2045,Tylomys,tumbalensis,Cricetidae
2046,Tylomys,watsoni,Cricetidae
2047,Acomys,minous,Muridae
2048,Acomys,airensis,Muridae
2049,Acomys,nesiotes,Muridae
2050,Acomys,percivali,Muridae
2051,Acomys,spinosissimus,Muridae
2052,Acomys,wilsoni,Muridae
2053,Acomys,russatus,Muridae
2054,Acomys,seurati,Muridae
2055,Acomys,kempi,Muridae
2056,Acomys,mullah,Muridae
2057,Acomys,johannis,Muridae
2058,Acomys,ignitus,Muridae
2059,Acomys,dimidiatus,Muridae
2060,Acomys,cineraceus,Muridae
2061,Acomys,cilicicus,Muridae
2062,Acomys,chudeaui,Muridae
2063,Acomys,cahirinus,Muridae
2064,Acomys,louisae,Muridae
2065,Acomys,subspinosus,Muridae
2066,Deomys,ferrugineus,Muridae
2067,Lophuromys,zena,Muridae
2068,Lophuromys,sikapusi,Muridae
2069,Lophuromys,verhageni,Muridae
2070,Lophuromys,melanonyx,Muridae
2071,Lophuromys,huttereri,Muridae
2072,Lophuromys,aquilus,Muridae
2073,Lophuromys,angolensis,Muridae
2074,Lophuromys,ansorgei,Muridae
2075,Lophuromys,brevicaudus,Muridae
2076,Lophuromys,brunneus,Muridae
2077,Lophuromys,chrysopus,Muridae
2078,Lophuromys,dieterleni,Muridae
2079,Lophuromys,dudui,Muridae
2080,Lophuromys,eisentrauti,Muridae
2081,Lophuromys,flavopunctatus,Muridae
2082,Lophuromys,roseveari,Muridae
2083,Lophuromys,rahmi,Muridae
2084,Lophuromys,nudicaudus,Muridae
2085,Lophuromys,luteogaster,Muridae
2086,Lophuromys,woosnami,Muridae
2087,Lophuromys,medicaudatus,Muridae
2088,Uranomys,ruddi,Muridae
2089,Psammomys,obesus,Muridae
2090,Psammomys,vexillaris,Muridae
2091,Rhombomys,opimus,Muridae
2092,Sekeetamys,calurus,Muridae
2093,Tatera,indica,Muridae
2094,Taterillus,tranieri,Muridae
2095,Taterillus,arenarius,Muridae
2096,Taterillus,congicus,Muridae
2097,Taterillus,emini,Muridae
2098,Taterillus,pygargus,Muridae
2099,Taterillus,gracilis,Muridae
2100,Taterillus,harringtoni,Muridae
2101,Taterillus,lacustris,Muridae
2102,Taterillus,petteri,Muridae
2103,Ammodillus,imbellis,Muridae
2104,Brachiones,przewalskii,Muridae
2105,Desmodilliscus,braueri,Muridae
2106,Desmodillus,auricularis,Muridae
2107,Dipodillus,simoni,Muridae
2108,Dipodillus,maghrebi,Muridae
2109,Dipodillus,zakariai,Muridae
2110,Dipodillus,jamesi,Muridae
2111,Dipodillus,lowei,Muridae
2112,Dipodillus,mackilligini,Muridae
2113,Dipodillus,rupicola,Muridae
2114,Dipodillus,stigmonyx,Muridae
2115,Dipodillus,dasyurus,Muridae
2116,Dipodillus,campestris,Muridae
2117,Dipodillus,bottai,Muridae
2118,Dipodillus,harwoodi,Muridae
2119,Dipodillus,somalicus,Muridae
2120,Gerbilliscus,boehmi,Muridae
2121,Gerbilliscus,phillipsi,Muridae
2122,Gerbilliscus,afra,Muridae
2123,Gerbilliscus,validus,Muridae
2124,Gerbilliscus,robustus,Muridae
2125,Gerbilliscus,nigricaudus,Muridae
2126,Gerbilliscus,leucogaster,Muridae
2127,Gerbilliscus,kempi,Muridae
2128,Gerbilliscus,inclusus,Muridae
2129,Gerbilliscus,guineae,Muridae
2130,Gerbilliscus,brantsii,Muridae
2131,Gerbillurus,vallinus,Muridae
2132,Gerbillurus,setzeri,Muridae
2133,Gerbillurus,tytonis,Muridae
2134,Gerbillurus,paeba,Muridae
2135,Gerbillus,mauritaniae,Muridae
2136,Gerbillus,burtoni,Muridae
2137,Gerbillus,cheesmani,Muridae
2138,Gerbillus,nancillus,Muridae
2139,Gerbillus,hoogstraali,Muridae
2140,Gerbillus,gleadowi,Muridae
2141,Gerbillus,floweri,Muridae
2142,Gerbillus,gerbillus,Muridae
2143,Gerbillus,dongolanus,Muridae
2144,Gerbillus,latastei,Muridae
2145,Gerbillus,aquilus,Muridae
2146,Gerbillus,andersoni,Muridae
2147,Gerbillus,agag,Muridae
2148,Gerbillus,acticola,Muridae
2149,Gerbillus,dunni,Muridae
2150,Gerbillus,pulvinatus,Muridae
2151,Gerbillus,occiduus,Muridae
2152,Gerbillus,tarabuli,Muridae
2153,Gerbillus,nigeriae,Muridae
2154,Gerbillus,rosalinda,Muridae
2155,Gerbillus,pyramidum,Muridae
2156,Gerbillus,hesperinus,Muridae
2157,Gerbillus,perpallidus,Muridae
2158,Gerbillus,watersi,Muridae
2159,Gerbillus,garamantis,Muridae
2160,Gerbillus,amoenus,Muridae
2161,Gerbillus,henleyi,Muridae
2162,Gerbillus,vivax,Muridae
2163,Gerbillus,poecilops,Muridae
2164,Gerbillus,mesopotamiae,Muridae
2165,Gerbillus,brockmani,Muridae
2166,Gerbillus,pusillus,Muridae
2167,Gerbillus,famulus,Muridae
2168,Gerbillus,grobbeni,Muridae
2169,Gerbillus,syrticus,Muridae
2170,Gerbillus,principulus,Muridae
2171,Gerbillus,muriculus,Muridae
2172,Gerbillus,nanus,Muridae
2173,Meriones,tamariscinus,Muridae
2174,Meriones,libycus,Muridae
2175,Meriones,meridianus,Muridae
2176,Meriones,arimalius,Muridae
2177,Meriones,shawi,Muridae
2178,Meriones,crassus,Muridae
2179,Meriones,tristrami,Muridae
2180,Meriones,grandis,Muridae
2181,Meriones,unguiculatus,Muridae
2182,Meriones,zarudnyi,Muridae
2183,Meriones,dahli,Muridae
2184,Meriones,vinogradovi,Muridae
2185,Meriones,chengi,Muridae
2186,Meriones,sacramenti,Muridae
2187,Meriones,hurrianae,Muridae
2188,Meriones,rex,Muridae
2189,Meriones,persicus,Muridae
2190,Microdillus,peeli,Muridae
2191,Pachyuromys,duprasi,Muridae
2192,Myomyscus,angolensis,Muridae
2193,Myomyscus,yemeni,Muridae
2194,Myomyscus,verreauxii,Muridae
2195,Myomyscus,brockmani,Muridae
2196,Nesokia,bunnii,Muridae
2197,Nesokia,indica,Muridae
2198,Nesoromys,ceramicus,Muridae
2199,Praomys,misonnei,Muridae
2200,Praomys,degraaffi,Muridae
2201,Praomys,minor,Muridae
2202,Praomys,verschureni,Muridae
2203,Praomys,obscurus,Muridae
2204,Praomys,lukolelae,Muridae
2205,Praomys,morio,Muridae
2206,Praomys,daltoni,Muridae
2207,Praomys,jacksoni,Muridae
2208,Praomys,petteri,Muridae
2209,Praomys,hartwigi,Muridae
2210,Praomys,derooi,Muridae
2211,Praomys,delectorum,Muridae
2212,Praomys,rostratus,Muridae
2213,Praomys,tullbergi,Muridae
2214,Praomys,mutoni,Muridae
2215,Protochromys,fellowsi,Muridae
2216,Abditomys,latidens,Muridae
2217,Abeomelomys,sevia,Muridae
2218,Aethomys,silindensis,Muridae
2219,Aethomys,stannarius,Muridae
2220,Aethomys,nyikae,Muridae
2221,Aethomys,kaiseri,Muridae
2222,Aethomys,ineptus,Muridae
2223,Aethomys,hindei,Muridae
2224,Aethomys,chrysophilus,Muridae
2225,Aethomys,bocagei,Muridae
2226,Aethomys,thomasi,Muridae
2227,Anisomys,imitator,Muridae
2228,Anonymomys,mindorensis,Muridae
2229,Apodemus,epimelas,Muridae
2230,Apodemus,mystacinus,Muridae
2231,Apodemus,agrarius,Muridae
2232,Apodemus,alpicola,Muridae
2233,Apodemus,argenteus,Muridae
2234,Apodemus,chevrieri,Muridae
2235,Apodemus,draco,Muridae
2236,Apodemus,flavicollis,Muridae
2237,Apodemus,gurkha,Muridae
2238,Apodemus,latronum,Muridae
2239,Apodemus,witherbyi,Muridae
2240,Apodemus,pallipes,Muridae
2241,Apodemus,peninsulae,Muridae
2242,Apodemus,ponticus,Muridae
2243,Apodemus,rusiges,Muridae
2244,Apodemus,semotus,Muridae
2245,Apodemus,speciosus,Muridae
2246,Apodemus,sylvaticus,Muridae
2247,Apodemus,uralensis,Muridae
2248,Apodemus,hyrcanicus,Muridae
2249,Apomys,datae,Muridae
2250,Apomys,abrae,Muridae
2251,Apomys,gracilirostris,Muridae
2252,Apomys,insignis,Muridae
2253,Apomys,littoralis,Muridae
2254,Apomys,microdon,Muridae
2255,Apomys,musculus,Muridae
2256,Apomys,sacobianus,Muridae
2257,Apomys,hylocetes,Muridae
2258,Archboldomys,luzonensis,Muridae
2259,Archboldomys,musseri,Muridae
2260,Arvicanthis,niloticus,Muridae
2261,Arvicanthis,abyssinicus,Muridae
2262,Arvicanthis,ansorgei,Muridae
2263,Arvicanthis,blicki,Muridae
2264,Arvicanthis,neumanni,Muridae
2265,Arvicanthis,rufinus,Muridae
2266,Arvicanthis,nairobae,Muridae
2267,Bandicota,bengalensis,Muridae
2268,Bandicota,indica,Muridae
2269,Bandicota,savilei,Muridae
2270,Batomys,russatus,Muridae
2271,Batomys,salomonseni,Muridae
2272,Batomys,granti,Muridae
2273,Batomys,dentatus,Muridae
2274,Berylmys,bowersi,Muridae
2275,Berylmys,mackenziei,Muridae
2276,Berylmys,manipulus,Muridae
2277,Berylmys,berdmorei,Muridae
2278,Bullimus,luzonicus,Muridae
2279,Bullimus,bagobus,Muridae
2280,Bullimus,gamay,Muridae
2281,Bunomys,penitus,Muridae
2282,Bunomys,andrewsi,Muridae
2283,Bunomys,chrysocomus,Muridae
2284,Bunomys,coelestis,Muridae
2285,Bunomys,fratrorum,Muridae
2286,Bunomys,prolatus,Muridae
2287,Carpomys,phaeurus,Muridae
2288,Carpomys,melanurus,Muridae
2289,Chiromyscus,chiropus,Muridae
2290,Chiropodomys,calamianensis,Muridae
2291,Chiropodomys,pusillus,Muridae
2292,Chiropodomys,muroides,Muridae
2293,Chiropodomys,major,Muridae
2294,Chiropodomys,gliroides,Muridae
2295,Chiropodomys,karlkoopmani,Muridae
2296,Chiruromys,forbesi,Muridae
2297,Chiruromys,lamia,Muridae
2298,Chiruromys,vates,Muridae
2299,Chrotomys,silaceus,Muridae
2300,Chrotomys,whiteheadi,Muridae
2301,Chrotomys,gonzalesi,Muridae
2302,Chrotomys,mindorensis,Muridae
2303,Coccymys,albidens,Muridae
2304,Coccymys,ruemmleri,Muridae
2305,Colomys,goslingi,Muridae
2306,Conilurus,albipes,Muridae
2307,Conilurus,penicillatus,Muridae
2308,Coryphomys,buehleri,Muridae
2309,Crateromys,schadenbergi,Muridae
2310,Crateromys,paulus,Muridae
2311,Crateromys,australis,Muridae
2312,Crateromys,heaneyi,Muridae
2313,Cremnomys,cutchicus,Muridae
2314,Cremnomys,elvira,Muridae
2315,Crossomys,moncktoni,Muridae
2316,Crunomys,fallax,Muridae
2317,Crunomys,melanius,Muridae
2318,Crunomys,suncoides,Muridae
2319,Crunomys,celebensis,Muridae
2320,Dacnomys,millardi,Muridae
2321,Dasymys,rwandae,Muridae
2322,Dasymys,sua,Muridae
2323,Dasymys,rufulus,Muridae
2324,Dasymys,nudipes,Muridae
2325,Dasymys,incomtus,Muridae
2326,Dasymys,foxi,Muridae
2327,Dasymys,alleni,Muridae
2328,Dasymys,cabrali,Muridae
2329,Dasymys,montanus,Muridae
2330,Dephomys,eburneae,Muridae
2331,Dephomys,defua,Muridae
2332,Desmomys,yaldeni,Muridae
2333,Desmomys,harringtoni,Muridae
2334,Diomys,crumpi,Muridae
2335,Diplothrix,legata,Muridae
2336,Echiothrix,centrosa,Muridae
2337,Echiothrix,leucura,Muridae
2338,Eropeplus,canus,Muridae
2339,Golunda,ellioti,Muridae
2340,Grammomys,aridulus,Muridae
2341,Grammomys,kuru,Muridae
2342,Grammomys,buntingi,Muridae
2343,Grammomys,caniceps,Muridae
2344,Grammomys,cometes,Muridae
2345,Grammomys,dolichurus,Muridae
2346,Grammomys,dryas,Muridae
2347,Grammomys,ibeanus,Muridae
2348,Grammomys,macmillani,Muridae
2349,Grammomys,minnae,Muridae
2350,Grammomys,poensis,Muridae
2351,Grammomys,gigas,Muridae
2352,Hadromys,humei,Muridae
2353,Hadromys,yunnanensis,Muridae
2354,Haeromys,minahassae,Muridae
2355,Haeromys,pusillus,Muridae
2356,Haeromys,margarettae,Muridae
2357,Hapalomys,delacouri,Muridae
2358,Hapalomys,longicaudatus,Muridae
2359,Heimyscus,fumosus,Muridae
2360,Hybomys,lunaris,Muridae
2361,Hybomys,badius,Muridae
2362,Hybomys,basilii,Muridae
2363,Hybomys,univittatus,Muridae
2364,Hybomys,trivirgatus,Muridae
2365,Hybomys,planifrons,Muridae
2366,Hydromys,neobritannicus,Muridae
2367,Hydromys,hussoni,Muridae
2368,Hydromys,habbema,Muridae
2369,Hydromys,chrysogaster,Muridae
2370,Hydromys,shawmayeri,Muridae
2371,Hylomyscus,parvus,Muridae
2372,Hylomyscus,stella,Muridae
2373,Hylomyscus,grandis,Muridae
2374,Hylomyscus,denniae,Muridae
2375,Hylomyscus,baeri,Muridae
2376,Hylomyscus,alleni,Muridae
2377,Hylomyscus,aeta,Muridae
2378,Hylomyscus,carillus,Muridae
2379,Hyomys,goliath,Muridae
2380,Hyomys,dammermani,Muridae
2381,Kadarsanomys,sodyi,Muridae
2382,Komodomys,rintjanus,Muridae
2383,Lamottemys,okuensis,Muridae
2384,Leggadina,lakedownensis,Muridae
2385,Leggadina,forresti,Muridae
2386,Lemniscomys,linulus,Muridae
2387,Lemniscomys,mittendorfi,Muridae
2388,Lemniscomys,rosalia,Muridae
2389,Lemniscomys,roseveari,Muridae
2390,Lemniscomys,zebra,Muridae
2391,Lemniscomys,hoogstraali,Muridae
2392,Lemniscomys,griselda,Muridae
2393,Lemniscomys,striatus,Muridae
2394,Lemniscomys,barbarus,Muridae
2395,Lemniscomys,macculus,Muridae
2396,Lemniscomys,bellieri,Muridae
2397,Lenomys,meyeri,Muridae
2398,Lenothrix,canus,Muridae
2399,Leopoldamys,milleti,Muridae
2400,Leopoldamys,edwardsi,Muridae
2401,Leopoldamys,sabanus,Muridae
2402,Leopoldamys,siporanus,Muridae
2403,Leopoldamys,ciliatus,Muridae
2404,Leopoldamys,neilli,Muridae
2405,Leporillus,apicalis,Muridae
2406,Leporillus,conditor,Muridae
2407,Leptomys,ernstmayri,Muridae
2408,Leptomys,signatus,Muridae
2409,Leptomys,elegans,Muridae
2410,Limnomys,sibuanus,Muridae
2411,Limnomys,bryophilus,Muridae
2412,Lorentzimys,nouhuysi,Muridae
2413,Macruromys,elegans,Muridae
2414,Macruromys,major,Muridae
2415,Madromys,blanfordi,Muridae
2416,Malacomys,cansdalei,Muridae
2417,Malacomys,edwardsi,Muridae
2418,Malacomys,longipes,Muridae
2419,Mallomys,rothschildi,Muridae
2420,Mallomys,gunung,Muridae
2421,Mallomys,istapantap,Muridae
2422,Mallomys,aroaensis,Muridae
2423,Malpaisomys,insularis,Muridae
2424,Mammelomys,lanosus,Muridae
2425,Mammelomys,rattoides,Muridae
2426,Margaretamys,beccarii,Muridae
2427,Margaretamys,elegans,Muridae
2428,Margaretamys,parvus,Muridae
2429,Mastacomys,fuscus,Muridae
2430,Mastomys,shortridgei,Muridae
2431,Mastomys,pernanus,Muridae
2432,Mastomys,natalensis,Muridae
2433,Mastomys,kollmannspergeri,Muridae
2434,Mastomys,huberti,Muridae
2435,Mastomys,erythroleucus,Muridae
2436,Mastomys,awashensis,Muridae
2437,Mastomys,coucha,Muridae
2438,Maxomys,wattsi,Muridae
2439,Maxomys,moi,Muridae
2440,Maxomys,alticola,Muridae
2441,Maxomys,baeodon,Muridae
2442,Maxomys,bartelsii,Muridae
2443,Maxomys,dollmani,Muridae
2444,Maxomys,hellwaldii,Muridae
2445,Maxomys,hylomyoides,Muridae
2446,Maxomys,inflatus,Muridae
2447,Maxomys,whiteheadi,Muridae
2448,Maxomys,musschenbroekii,Muridae
2449,Maxomys,ochraceiventer,Muridae
2450,Maxomys,pagensis,Muridae
2451,Maxomys,panglima,Muridae
2452,Maxomys,rajah,Muridae
2453,Maxomys,surifer,Muridae
2454,Maxomys,inas,Muridae
2455,Melasmothrix,naso,Muridae
2456,Melomys,fulgens,Muridae
2457,Melomys,lutillus,Muridae
2458,Melomys,aerosus,Muridae
2459,Melomys,arcium,Muridae
2460,Melomys,bannisteri,Muridae
2461,Melomys,bougainville,Muridae
2462,Melomys,burtoni,Muridae
2463,Melomys,capensis,Muridae
2464,Melomys,caurinus,Muridae
2465,Melomys,cervinipes,Muridae
2466,Melomys,cooperae,Muridae
2467,Melomys,dollmani,Muridae
2468,Melomys,fraterculus,Muridae
2469,Melomys,leucogaster,Muridae
2470,Melomys,howi,Muridae
2471,Melomys,talaudium,Muridae
2472,Melomys,matambuai,Muridae
2473,Melomys,obiensis,Muridae
2474,Melomys,paveli,Muridae
2475,Melomys,rubicola,Muridae
2476,Melomys,rufescens,Muridae
2477,Melomys,spechti,Muridae
2478,Melomys,frigicola,Muridae
2479,Mesembriomys,gouldii,Muridae
2480,Mesembriomys,macrurus,Muridae
2481,Micaelamys,granti,Muridae
2482,Micaelamys,namaquensis,Muridae
2483,Microhydromys,musseri,Muridae
2484,Microhydromys,richardsoni,Muridae
2485,Micromys,minutus,Muridae
2486,Millardia,kathleenae,Muridae
2487,Millardia,gleadowi,Muridae
2488,Millardia,kondana,Muridae
2489,Millardia,meltada,Muridae
2490,Muriculus,imberbis,Muridae
2491,Mus,cervicolor,Muridae
2492,Mus,musculus,Muridae
2493,Mus,spicilegus,Muridae
2494,Mus,fragilicauda,Muridae
2495,Mus,cookii,Muridae
2496,Mus,macedonicus,Muridae
2497,Mus,caroli,Muridae
2498,Mus,spretus,Muridae
2499,Mus,booduga,Muridae
2500,Mus,terricolor,Muridae
2501,Mus,famulus,Muridae
2502,Mus,orangiae,Muridae
2503,Mus,tenellus,Muridae
2504,Mus,sorella,Muridae
2505,Mus,setzeri,Muridae
2506,Mus,setulosus,Muridae
2507,Mus,oubanguii,Muridae
2508,Mus,neavei,Muridae
2509,Mus,musculoides,Muridae
2510,Mus,mattheyi,Muridae
2511,Mus,triton,Muridae
2512,Mus,indutus,Muridae
2513,Mus,haussa,Muridae
2514,Mus,goundae,Muridae
2515,Mus,callewaerti,Muridae
2516,Mus,bufo,Muridae
2517,Mus,baoulei,Muridae
2518,Mus,mahomet,Muridae
2519,Mus,minutoides,Muridae
2520,Mus,mayori,Muridae
2521,Mus,vulcani,Muridae
2522,Mus,crociduroides,Muridae
2523,Mus,pahari,Muridae
2524,Mus,shortridgei,Muridae
2525,Mus,saxicola,Muridae
2526,Mus,platythrix,Muridae
2527,Mus,phillipsi,Muridae
2528,Mus,fernandoni,Muridae
2529,Mylomys,rex,Muridae
2530,Mylomys,dybowskii,Muridae
2531,Nilopegamys,plumbeus,Muridae
2532,Niviventer,andersoni,Muridae
2533,Niviventer,confucianus,Muridae
2534,Niviventer,brahma,Muridae
2535,Niviventer,rapit,Muridae
2536,Niviventer,hinpoon,Muridae
2537,Niviventer,niviventer,Muridae
2538,Niviventer,lepturus,Muridae
2539,Niviventer,langbianis,Muridae
2540,Niviventer,fulvescens,Muridae
2541,Niviventer,excelsior,Muridae
2542,Niviventer,eha,Muridae
2543,Niviventer,culturatus,Muridae
2544,Niviventer,cremoriventer,Muridae
2545,Niviventer,coninga,Muridae
2546,Niviventer,tenaster,Muridae
2547,Niviventer,fraternus,Muridae
2548,Niviventer,cameroni,Muridae
2549,Notomys,fuscus,Muridae
2550,Notomys,mordax,Muridae
2551,Notomys,mitchellii,Muridae
2552,Notomys,macrotis,Muridae
2553,Notomys,longicaudatus,Muridae
2554,Notomys,cervinus,Muridae
2555,Notomys,aquilo,Muridae
2556,Notomys,amplus,Muridae
2557,Notomys,alexis,Muridae
2558,Oenomys,hypoxanthus,Muridae
